ID,NAME,STATE_ID,CODE,CATEGORY,DELIMITATION
3094,TAMBARAM,S22,31,GEN,2008
3095,CHENGALPATTU,S22,32,GEN,2008
3096,THIRUPORUR,S22,33,GEN,2008
3097,CHEYYUR,S22,34,SC,2008
3098,MADURANTAKAM,S22,35,SC,2008
3099,UTHIRAMERUR,S22,36,GEN,2008
3100,KANCHEEPURAM,S22,37,GEN,2008
3101,TIRUTTANI,S22,3,GEN,2008
3102,ARAKKONAM,S22,38,SC,2008
3103,SHOLINGUR,S22,39,GEN,2008
3104,KATPADI,S22,40,GEN,2008
3105,RANIPET,S22,41,GEN,2008
3106,ARCOT,S22,42,GEN,2008
3107,VELLORE,S22,43,GEN,2008
3108,ANAIKATTU,S22,44,GEN,2008
3109,KILVAITHINANKUPPAM,S22,45,SC,2008
3110,GUDIYATTAM,S22,46,SC,2008
3111,VANIYAMBADI,S22,47,GEN,2008
3112,AMBUR,S22,48,GEN,2008
3113,UTHANGARAI,S22,51,SC,2008
3114,BARGUR,S22,52,GEN,2008
3115,KRISHNAGIRI,S22,53,GEN,2008
3116,VEPPANAHALLI,S22,54,GEN,2008
3117,HOSUR,S22,55,GEN,2008
3118,THALLI,S22,56,GEN,2008
3119,PALACODU,S22,57,GEN,2008
3120,PENNAGARAM,S22,58,GEN,2008
3121,DHARMAPURI,S22,59,GEN,2008
3122,PAPPIREDDIPPATTI,S22,60,GEN,2008
3123,HARUR,S22,61,SC,2008
3124,METTUR,S22,85,GEN,2008
3125,JOLARPET,S22,49,GEN,2008
3126,TIRUPPATTUR,S22,50,GEN,2008
3127,CHENGAM,S22,62,SC,2008
3128,TIRUVANNAMALAI,S22,63,GEN,2008
3129,KILPENNATHUR,S22,64,GEN,2008
3130,KALASAPAKKAM,S22,65,GEN,2008
3131,POLUR,S22,66,GEN,2008
3132,ARANI,S22,67,GEN,2008
3133,CHEYYAR,S22,68,GEN,2008
3134,VANDAVASI,S22,69,SC,2008
3135,GINGEE,S22,70,GEN,2008
3136,MAILAM,S22,71,GEN,2008
3137,TINDIVANAM,S22,72,SC,2008
3138,VANUR,S22,73,SC,2008
3139,VILUPPURAM,S22,74,GEN,2008
3140,VIKRAVANDI,S22,75,GEN,2008
3141,TIRUKKOYILUR,S22,76,GEN,2008
3142,ULUNDURPETTAI,S22,77,GEN,2008
3143,RISHIVANDIYAM,S22,78,GEN,2008
3144,SANKARAPURAM,S22,79,GEN,2008
3145,KALLAKURICHI,S22,80,SC,2008
3146,GANGAVALLI,S22,81,SC,2008
3147,ATTUR,S22,82,SC,2008
3148,YERCAUD,S22,83,ST,2008
3149,OMALUR,S22,84,GEN,2008
3150,EDAPPADI,S22,86,GEN,2008
3151,SALEM (WEST),S22,88,GEN,2008
3152,SALEM (NORTH),S22,89,GEN,2008
3153,SALEM (SOUTH),S22,90,GEN,2008
3154,VEERAPANDI,S22,91,GEN,2008
3155,SANKARI,S22,87,GEN,2008
3156,RASIPURAM,S22,92,SC,2008
3157,SENTHAMANGALAM,S22,93,ST,2008
3158,NAMAKKAL,S22,94,GEN,2008
3159,PARAMATHI-VELUR,S22,95,GEN,2008
3160,TIRUCHENGODU,S22,96,GEN,2008
3161,KUMARAPALAYAM,S22,97,GEN,2008
3162,ERODE (EAST),S22,98,GEN,2008
3163,ERODE (WEST),S22,99,GEN,2008
3164,MODAKKURICHI,S22,100,GEN,2008
3165,DHARAPURAM,S22,101,SC,2008
3166,KANGAYAM,S22,102,GEN,2008
3167,PERUNDURAI,S22,103,GEN,2008
3168,BHAVANI,S22,104,GEN,2008
3169,ANTHIYUR,S22,105,GEN,2008
3170,GOBICHETTIPALAYAM,S22,106,GEN,2008
3171,TIRUPPUR (NORTH),S22,113,GEN,2008
3172,TIRUPPUR (SOUTH),S22,114,GEN,2008
3173,BHAVANISAGAR,S22,107,SC,2008
3174,UDHAGAMANDALAM,S22,108,GEN,2008
3175,GUDALUR,S22,109,SC,2008
3176,COONOOR,S22,110,GEN,2008
3177,METTUPPALAYAM,S22,111,GEN,2008
3178,AVANASHI,S22,112,SC,2008
3179,PALLADAM,S22,115,GEN,2008
3180,SULUR,S22,116,GEN,2008
3181,KAVUNDAMPALAYAM,S22,117,GEN,2008
3182,COIMBATORE (NORTH),S22,118,GEN,2008
3183,COIMBATORE (SOUTH),S22,120,GEN,2008
3184,SINGANALLUR,S22,121,GEN,2008
3185,THONDAMUTHUR,S22,119,GEN,2008
3186,KINATHUKADAVU,S22,122,GEN,2008
3187,POLLACHI,S22,123,GEN,2008
3188,VALPARAI,S22,124,SC,2008
3189,UDUMALAIPETTAI,S22,125,GEN,2008
3190,MADATHUKULAM,S22,126,GEN,2008
3191,PALANI,S22,127,GEN,2008
3192,ODDANCHATRAM,S22,128,GEN,2008
3193,ATTUR,S22,129,GEN,2008
3194,NILAKKOTTAI,S22,130,SC,2008
3195,NATHAM,S22,131,GEN,2008
3196,DINDIGUL,S22,132,GEN,2008
3197,VEDASANDUR,S22,133,GEN,2008
3198,ARAVAKURICHI,S22,134,GEN,2008
3199,KARUR,S22,135,GEN,2008
3200,KRISHNARAYAPURAM,S22,136,SC,2008
3201,MANAPPARAI,S22,138,GEN,2008
3202,VIRALIMALAI,S22,179,GEN,2008
3203,SRIRANGAM,S22,139,GEN,2008
3204,TIRUCHIRAPPALLI (WEST),S22,140,GEN,2008
3205,TIRUCHIRAPPALLI (EAST),S22,141,GEN,2008
3206,THIRUVERUMBUR,S22,142,GEN,2008
3207,GANDARVAKOTTAI,S22,178,SC,2008
3208,PUDUKKOTTAI,S22,180,GEN,2008
3209,KULITHALAI,S22,137,GEN,2008
3210,LALGUDI,S22,143,GEN,2008
3211,MANACHANALLUR,S22,144,GEN,2008
3212,MUSIRI,S22,145,GEN,2008
3213,THURAIYUR,S22,146,SC,2008
3214,PERAMBALUR,S22,147,SC,2008
3215,TITTAKUDI,S22,151,SC,2008
3216,VRIDDHACHALAM,S22,152,GEN,2008
3217,NEYVELI,S22,153,GEN,2008
3218,PANRUTI,S22,154,GEN,2008
3219,CUDDALORE,S22,155,GEN,2008
3220,KURINJIPADI,S22,156,GEN,2008
3221,KUNNAM,S22,148,GEN,2008
3222,ARIYALUR,S22,149,GEN,2008
3223,JAYANKONDAM,S22,150,GEN,2008
3224,BHUVANAGIRI,S22,157,GEN,2008
3225,CHIDAMBARAM,S22,158,GEN,2008
3226,KATTUMANNARKOIL,S22,159,SC,2008
3227,SIRKAZHI,S22,160,SC,2008
3228,MAYILADUTHURAI,S22,161,GEN,2008
3229,POOMPUHAR,S22,162,GEN,2008
3230,THIRUVIDAIMARUDUR,S22,170,SC,2008
3231,KUMBAKONAM,S22,171,GEN,2008
3232,PAPANASAM,S22,172,GEN,2008
3233,NAGAPATTINAM,S22,163,GEN,2008
3234,KILVELUR,S22,164,SC,2008
3235,VEDARANYAM,S22,165,GEN,2008
3236,THIRUTHURAIPOONDI,S22,166,SC,2008
3237,THIRUVARUR,S22,168,GEN,2008
3238,NANNILAM,S22,169,GEN,2008
3239,MANNARGUDI,S22,167,GEN,2008
3240,THIRUVAIYARU,S22,173,GEN,2008
3241,THANJAVUR,S22,174,GEN,2008
3242,ORATHANADU,S22,175,GEN,2008
3243,PATTUKKOTTAI,S22,176,GEN,2008
3244,PERAVURANI,S22,177,GEN,2008
3245,THIRUMAYAM,S22,181,GEN,2008
3246,ALANGUDI,S22,182,GEN,2008
3247,KARAIKUDI,S22,184,GEN,2008
3248,TIRUPPATTUR,S22,185,GEN,2008
3249,SIVAGANGA,S22,186,GEN,2008
3250,MANAMADURAI,S22,187,SC,2008
3251,MELUR,S22,188,GEN,2008
3252,MADURAI EAST,S22,189,GEN,2008
3253,MADURAI NORTH,S22,191,GEN,2008
3254,MADURAI SOUTH,S22,192,GEN,2008
3255,MADURAI CENTRAL,S22,193,GEN,2008
3256,MADURAI WEST,S22,194,GEN,2008
3257,SHOLAVANDAN,S22,190,SC,2008
3258,USILAMPATTI,S22,197,GEN,2008
3259,ANDIPATTI,S22,198,GEN,2008
3260,PERIYAKULAM,S22,199,SC,2008
3261,BODINAYAKANUR,S22,200,GEN,2008
3262,CUMBUM,S22,201,GEN,2008
3263,THIRUPARANKUNDRAM,S22,195,GEN,2008
3264,TIRUMANGALAM,S22,196,GEN,2008
3265,SATTUR,S22,204,GEN,2008
3266,SIVAKASI,S22,205,GEN,2008
3267,VIRUDHUNAGAR,S22,206,GEN,2008
3268,ARUPPUKKOTTAI,S22,207,GEN,2008
3269,ARANTHANGI,S22,183,GEN,2008
3270,TIRUCHULI,S22,208,GEN,2008
3271,PARAMAKUDI,S22,209,SC,2008
3272,TIRUVADANAI,S22,210,GEN,2008
3273,RAMANATHAPURAM,S22,211,GEN,2008
3274,MUDHUKULATHUR,S22,212,GEN,2008
3275,VILATHIKULAM,S22,213,GEN,2008
3276,THOOTHUKKUDI,S22,214,GEN,2008
3277,TIRUCHENDUR,S22,215,GEN,2008
3278,SRIVAIKUNTAM,S22,216,GEN,2008
3279,OTTAPIDARAM,S22,217,SC,2008
3280,KOVILPATTI,S22,218,GEN,2008
3281,RAJAPALAYAM,S22,202,GEN,2008
3282,SRIVILLIPUTHUR,S22,203,SC,2008
3283,SANKARANKOVIL,S22,219,SC,2008
3284,VASUDEVANALLUR,S22,220,SC,2008
3285,KADAYANALLUR,S22,221,GEN,2008
3286,TENKASI,S22,222,GEN,2008
3287,ALANGULAM,S22,223,GEN,2008
3288,TIRUNELVELI,S22,224,GEN,2008
3289,AMBASAMUDRAM,S22,225,GEN,2008
3290,PALAYAMKOTTAI,S22,226,GEN,2008
3291,NANGUNERI,S22,227,GEN,2008
3292,RADHAPURAM,S22,228,GEN,2008
3293,KANNIYAKUMARI,S22,229,GEN,2008
3294,NAGERCOIL,S22,230,GEN,2008
3295,COLACHEL,S22,231,GEN,2008
3296,PADMANABHAPURAM,S22,232,GEN,2008
3297,VILAVANCODE,S22,233,GEN,2008
3298,KILLIYOOR,S22,234,GEN,2008
3299,SIMNA,S23,1,ST,2008
3300,MOHANPUR,S23,2,GEN,2008
3301,BAMUTIA,S23,3,SC,2008
3302,BARJALA,S23,4,SC,2008
3303,KHAYERPUR,S23,5,GEN,2008
3304,AGARTALA,S23,6,GEN,2008
3305,RAMNAGAR,S23,7,GEN,2008
3306,TOWN BORDOWALI,S23,8,GEN,2008
3307,BANAMALIPUR,S23,9,GEN,2008
3308,MAJLISHPUR,S23,10,GEN,2008
3309,MANDAIBAZAR,S23,11,ST,2008
3310,TAKARJALA,S23,12,ST,2008
3311,PRATAPGARH,S23,13,SC,2008
3312,BADHARGHAT,S23,14,SC,2008
3313,KAMALASAGAR,S23,15,GEN,2008
3314,BISHALGARH,S23,16,GEN,2008
3315,GOLAGHATI,S23,17,ST,2008
3316,SURYAMANINAGAR,S23,18,GEN,2008
3317,CHARILAM,S23,19,ST,2008
3318,BOXANAGAR,S23,20,GEN,2008
3319,NALCHAR,S23,21,SC,2008
3320,SONAMURA,S23,22,GEN,2008
3321,DHANPUR,S23,23,GEN,2008
3322,BAGMA,S23,30,ST,2008
3323,RADHAKISHOREPUR,S23,31,GEN,2008
3324,MATARBARI,S23,32,GEN,2008
3325,KAKRABAN-SALGARH,S23,33,SC,2008
3326,RAJNAGAR,S23,34,SC,2008
3327,BELONIA,S23,35,GEN,2008
3328,SANTIRBAZAR,S23,36,GEN,2008
3329,RAMCHANDRAGHAT,S23,24,ST,2008
3330,KHOWAI,S23,25,GEN,2008
3331,ASHARAMBARI,S23,26,ST,2008
3332,KALYANPUR-PRAMODENAGAR,S23,27,GEN,2008
3333,TELIAMURA,S23,28,GEN,2008
3334,KRISHNAPUR,S23,29,ST,2008
3335,HRISHYAMUKH,S23,37,GEN,2008
3336,JOLAIBARI,S23,38,ST,2008
3337,MANU,S23,39,ST,2008
3338,SABROOM,S23,40,GEN,2008
3339,AMPINAGAR,S23,41,ST,2008
3340,AMARPUR,S23,42,GEN,2008
3341,KARBOOK,S23,43,ST,2008
3342,RAIMA VALLEY,S23,44,ST,2008
3343,KAMALPUR,S23,45,GEN,2008
3344,SURMA,S23,46,SC,2008
3345,AMBASSA,S23,47,ST,2008
3346,KARAMCHHARA,S23,48,ST,2008
3347,CHHAWMANU,S23,49,ST,2008
3348,PABIACHHARA,S23,50,SC,2008
3349,FATIKROY,S23,51,SC,2008
3350,CHANDIPUR,S23,52,GEN,2008
3351,KAILASAHAR,S23,53,GEN,2008
3352,KADAMTALA-KURTI,S23,54,GEN,2008
3353,BAGBASSA,S23,55,GEN,2008
3354,DHARMANAGAR,S23,56,GEN,2008
3355,JUBARAJNAGAR,S23,57,GEN,2008
3356,PANISAGAR,S23,58,GEN,2008
3357,PENCHATHAL,S23,59,ST,2008
3358,KANCHANPUR,S23,60,ST,2008
3359,BEHAT,S24,1,GEN,2008
3360,SAHARANPUR NAGAR,S24,3,GEN,2008
3361,SAHARANPUR,S24,4,GEN,2008
3362,DEOBAND,S24,5,GEN,2008
3363,RAMPUR MANIHARAN,S24,6,SC,2008
3364,NAKUR,S24,2,GEN,2008
3365,GANGOH,S24,7,GEN,2008
3366,KAIRANA,S24,8,GEN,2008
3367,THANA BHAWAN,S24,9,GEN,2008
3368,SHAMLI,S24,10,GEN,2008
3369,BUDHANA,S24,11,GEN,2008
3370,CHARTHAWAL,S24,12,GEN,2008
3371,MUZAFFAR NAGAR,S24,14,GEN,2008
3372,KHATAULI,S24,15,GEN,2008
3373,SARDHANA,S24,44,GEN,2008
3374,PURQAZI,S24,13,SC,2008
3375,MEERAPUR,S24,16,GEN,2008
3376,BIJNOR,S24,22,GEN,2008
3377,CHANDPUR,S24,23,GEN,2008
3378,HASTINAPUR,S24,45,SC,2008
3379,NAJIBABAD,S24,17,GEN,2008
3380,NAGINA,S24,18,SC,2008
3381,DHAMPUR,S24,20,GEN,2008
3382,NEHTAUR,S24,21,SC,2008
3383,NOORPUR,S24,24,GEN,2008
3384,BARHAPUR,S24,19,GEN,2008
3385,KANTH,S24,25,GEN,2008
3386,THAKURDWARA,S24,26,GEN,2008
3387,MORADABAD RURAL,S24,27,GEN,2008
3388,MORADABAD NAGAR,S24,28,GEN,2008
3389,SUAR,S24,34,GEN,2008
3390,CHAMRAUA,S24,35,GEN,2008
3391,BILASPUR,S24,36,GEN,2008
3392,RAMPUR,S24,37,GEN,2008
3393,MILAK,S24,38,SC,2008
3394,KUNDARKI,S24,29,GEN,2008
3395,BILARI,S24,30,GEN,2008
3396,CHANDAUSI,S24,31,SC,2008
3397,ASMOLI,S24,32,GEN,2008
3398,SAMBHAL,S24,33,GEN,2008
3399,DHANAURA,S24,39,SC,2008
3400,NAUGAWAN SADAT,S24,40,GEN,2008
3401,AMROHA,S24,41,GEN,2008
3402,HASANPUR,S24,42,GEN,2008
3403,GARHMUKTESHWAR,S24,60,GEN,2008
3404,KITHORE,S24,46,GEN,2008
3405,MEERUT CANT,S24,47,GEN,2008
3406,MEERUT,S24,48,GEN,2008
3407,MEERUT SOUTH,S24,49,GEN,2008
3408,HAPUR,S24,59,SC,2008
3409,SIWALKHAS,S24,43,GEN,2008
3410,CHHAPRAULI,S24,50,GEN,2008
3411,BARAUT,S24,51,GEN,2008
3412,BAGHPAT,S24,52,GEN,2008
